monsterid,itemid
390001043,170001150
390001043,170002521
390001043,170002687
390001043,170002533
390001043,170002347
390001043,170003859
390001043,170002392
390001043,170004568
390001043,170004344
390001043,170006132
390001043,170006540
390001069,170002683
390001069,170002362
390001069,170001028
390001069,170002524
390001069,170002343
390001069,170003857
390001069,170002356
390001069,170002392
390001069,170004537
390001069,170004751
390001069,170006410
390001069,170004988
390001069,170006531
390001069,170006310
390001069,170006647
390000353,170006256
390000353,170006213
390000503,170005825
390000503,170005725
390000503,170005724
390000503,170013430
390000503,170013426
390000503,170013391
390000503,170013397
390000503,170003060
390000503,170001852
390000503,170002684
390000503,170002355
390000503,170001002
390000503,170003847
390000503,170003058
390000503,170004225
390000503,170004091
390000503,170004956
390000503,170006391
390000503,170006400
390000503,170006568
390000503,170004276
390000503,170003843
390000503,170001843
390000503,170003050
390000503,170003830
390000503,170001997
390000503,170003203
390000503,170004153
390000503,170003853
390000503,170003810
390000503,170002679
390000503,170002522
390000503,170004343
390000503,170002521
390000503,170002683
390000503,170003815
390000503,170004818
390000503,170002667
390000503,170001027
390000503,170002331
390000503,170002517
390000503,170002533
390000503,170001848
390000503,170001995
390000503,170004277
390000503,170002525
390000503,170006409
390000503,170006403
390000503,170006406
390000503,170005802
390000503,170005804
390000503,170005723
390000503,170003845
390000503,170003856
390000503,170003859
390000503,170003852
390000503,170001851
390000503,170001999
390000503,170003205
390000503,170002687
390000503,170002529
390000503,170002674
390000503,170000999
390000503,170002362
390000503,170001234
390000503,170002877
390000503,170002392
390000503,170003926
390000503,170004955
390000818,170003852
390000818,170001851
390000818,170003058
390000818,170001999
390000818,170003205
390000818,170002687
390000818,170002529
390000818,170002674
390000818,170000999
390000818,170002362
390000818,170001234
390000818,170002877
390000818,170002392
390000818,170003926
390000564,170013398
390000564,170013397
390000564,170005724
390000564,170005725
390000564,170005802
390000564,170004582
390000564,170004628
390000564,170004697
390000564,170004751
390000564,170004815
390000564,170004301
390000564,170004914
390000564,170004300
390000564,170004956
390000564,170004988
390000565,170013398
390000565,170013397
390000565,170005724
390000565,170005725
390000565,170005802
390000565,170004421
390000565,170004344
390000565,170004091
390000565,170004168
390000565,170004169
390000565,170004225
390000565,170004489
390000565,170004537
390000565,170004582
390000565,170004628
390000565,170004697
390000565,170004751
390000565,170004815
390000565,170004301
390000565,170004914
390000565,170004300
390000565,170004956
390000565,170004988
390000340,170005825
390000340,170005725
390000340,170005724
390000340,170013431
390000340,170013412
390000340,170013390
390000340,170013398
390000340,170013397
390000340,170000270
390000340,170002683
390000340,170002362
390000340,170001028
390000340,170002524
390000340,170002343
390000340,170003857
390000340,170002356
390000340,170002392
390000340,170004537
390000340,170004751
390000340,170004988
390000340,170006410
390000340,170006647
390000340,170006310
390000340,170006531
390000829,170005825
390000829,170005725
390000829,170005724
390000829,170013431
390000829,170013398
390000829,170013397
390000829,170013390
390000341,170002532
390000341,170002345
390000341,170000270
390000341,170002683
390000341,170002362
390000341,170001028
390000341,170002524
390000341,170002343
390000341,170003857
390000341,170002356
390000341,170002392
390000341,170004537
390000341,170004751
390000341,170004988
390000341,170006410
390000341,170006647
390000341,170006310
390000341,170006531
390000342,170005825
390000342,170005725
390000342,170005724
390000342,170013431
390000342,170013412
390000342,170013390
390000342,170013398
390000342,170013397
390000342,170002532
390000342,170002345
390000342,170000270
390000342,170002683
390000342,170002362
390000342,170001028
390000342,170002524
390000342,170002343
390000342,170002356
390000342,170002392
390000342,170004537
390000342,170004751
390000342,170006410
390000342,170006647
390000342,170006310
390001496,170004749
390001496,170004818
390001496,170004277
390001496,170004893
390001496,170004609
390001496,170004470
390001496,170004526
390001496,170004655
390001496,170004394
390001496,170004059
390001496,170004276
390001496,170004272
390001496,170004153
390001496,170004210
390001496,170004568
390001496,170004673
390001496,170013397
390001496,170013398
390001496,170005804
390001496,170005742
390001496,170004343
390001496,170005723
390001496,170005802
390001496,170004091
390001496,170004168
390001496,170004225
390001496,170004300
390001496,170004301
390001496,170004344
390001496,170004988
390001496,170004956
390001496,170004914
390001496,170004816
390001496,170004815
390001496,170004752
390001496,170004751
390001496,170004697
390001496,170004628
390000992,170005804
390000992,170005742
390000992,170005723
390000992,170005802
390000992,170013397
390000992,170013398
390000992,170004749
390000992,170004818
390000992,170004277
390000992,170004893
390000992,170004609
390000992,170004470
390000992,170004526
390000992,170004655
390000992,170004394
390000992,170004059
390000992,170004276
390000992,170004272
390000992,170004153
390000992,170004210
390000992,170004568
390000992,170004673
390000992,170004343
390000992,170004091
390000992,170004168
390000992,170004225
390000992,170004300
390000992,170004301
390000992,170004344
390000992,170004988
390000992,170004956
390000992,170004914
390000992,170004816
390000992,170004815
390000992,170004752
390000992,170004751
390000992,170004697
390000992,170004628
390000896,170005802
390000896,170005804
390000896,170005724
390000896,170005725
390000896,170005723
390000896,170004091
390000896,170004168
390000896,170004225
390000896,170004300
390000896,170004301
390000896,170004344
390000896,170004421
390000896,170004489
390000896,170004537
390000896,170004582
390000896,170004628
390000896,170004697
390000896,170004751
390000896,170004752
390000896,170004753
390000896,170004815
390000896,170004816
390000896,170004817
390000896,170004914
390000896,170004366
390000896,170004169
390000896,170004094
390000896,170004232
390000896,170004298
390000896,170004299
390000896,170004422
390000896,170004490
390000896,170004542
390000896,170004583
390000896,170004636
390000896,170004698
390000896,170004775
390000896,170004838
390000896,170004912
390000896,170004913
390000896,170004956
390000896,170004988
390000896,170004957
390000896,170004989
390000896,170000270
390000896,170002683
390000896,170002362
390000896,170001028
390000896,170002524
390000896,170002343
390000896,170003857
390000896,170002356
390000896,170002392
390000904,170005802
390000904,170005804
390000904,170005724
390000904,170005725
390000904,170005723
390000904,170004091
390000904,170004168
390000904,170004225
390000904,170004300
390000904,170004301
390000904,170004344
390000904,170004421
390000904,170004537
390000904,170004582
390000904,170004628
390000904,170004697
390000904,170004751
390000904,170004752
390000904,170004753
390000904,170004815
390000904,170004816
390000904,170004817
390000904,170004914
390000904,170004366
390000904,170004094
390000904,170004169
390000904,170004232
390000904,170004298
390000904,170004299
390000904,170004422
390000904,170004490
390000904,170004542
390000904,170004583
390000904,170004636
390000904,170004698
390000904,170004775
390000904,170004838
390000904,170004912
390000904,170004913
390000904,170004956
390000904,170004988
390000904,170004957
390000904,170004989
390000904,170000270
390000904,170002362
390000904,170001028
390000904,170002524
390000904,170002343
390000904,170003857
390000904,170002356
390000904,170002392
390000897,170003843
390000897,170004276
390000897,170001843
390000897,170003050
390000897,170003830
390000897,170001997
390000897,170003203
390000897,170004153
390000897,170003853
390000897,170003810
390000897,170002679
390000897,170002522
390000897,170004343
390000897,170002521
390000897,170002683
390000897,170003815
390000897,170004818
390000897,170002667
390000897,170001027
390000897,170002331
390000897,170002517
390000897,170002533
390000897,170003805
390000897,170003055
390000897,170001848
390000897,170001995
390000897,170004277
390000897,170002525
390000897,170006400
390000897,170006409
390000897,170006403
390000897,170006406
390000897,170005724
390000897,170005802
390000897,170005804
390000897,170005723
390000897,170003856
390000897,170003859
390000897,170003852
390000897,170001851
390000897,170003058
390000897,170001999
390000897,170003205
390000897,170002687
390000897,170002529
390000897,170002674
390000897,170000999
390000897,170002362
390000897,170001234
390000897,170002877
390000897,170002392
390000897,170003926
390000897,170004421
390000897,170004344
390000897,170004091
390000897,170004169
390000897,170004914
390000897,170004956
390000897,170004988
390000897,170004168
390000901,170005724
390000901,170005802
390000901,170005804
390000901,170003843
390000901,170004276
390000901,170001843
390000901,170003050
390000901,170003830
390000901,170001997
390000901,170004153
390000901,170003853
390000901,170003810
390000901,170002679
390000901,170002522
390000901,170002521
390000901,170002683
390000901,170003815
390000901,170004818
390000901,170001027
390000901,170002331
390000901,170002517
390000901,170002533
390000901,170003805
390000901,170003055
390000901,170001848
390000901,170001995
390000901,170004277
390000901,170002525
390000901,170006400
390000901,170006409
390000901,170006406
390000901,170006403
390000901,170003856
390000901,170003859
390000901,170003852
390000901,170003058
390000901,170001999
390000901,170003205
390000901,170002687
390000901,170002529
390000901,170002674
